,LONGITUDE,LATITUDE
241343,-87.24816,41.59875
241344,-87.24893,41.59823
241345,-87.23798000000002,41.59733
241346,-87.00936,41.66353
241347,-86.98393,41.6741
241348,-87.22256,41.62025
241349,-87.27944000000002,41.60208
241350,-87.10606,41.62348
241351,-86.93086,41.70647
241352,-87.23774,41.606429999999996
241353,-87.1062,41.623459999999994
241354,-87.06918,41.65658
241355,-87.22200000000002,41.617979999999996
241356,-87.22176999999998,41.6235
241357,-87.22059,41.6164
241358,-87.27144,41.59865
241359,-87.24699,41.59823
241360,-87.20358,41.60412
241361,-87.10101,41.62595
241362,-87.23243000000002,41.59757000000001
241363,-87.23458000000002,41.59744
241364,-87.12926999999998,41.61405
241365,-86.98139,41.67167
241366,-87.07623000000002,41.62901
241367,-86.99086,41.58779000000001
241368,-86.94965,41.69018
241369,-87.09566,41.630109999999995
241370,-87.228,41.6079
241863,-94.70505,37.84145
241865,-89.18141,47.92483
241879,-86.4502,46.5166
241882,-85.9168,44.9333
241890,-93.23071,48.62514
241891,-93.166,48.59567
241892,-92.84867,48.476000000000006
241893,-92.99336,48.43663
241894,-92.82907,48.42339000000001
241895,-93.05808,48.596959999999996
241896,-92.76846,48.45115
241897,-92.95673000000001,48.57273
241898,-93.0645,48.50806
241899,-92.69644,48.44056
241950,-91.63703000000001,37.38684
241951,-91.56472,37.50579000000001
241952,-91.57044,37.48608
241953,-91.57646,37.39373
241954,-91.58306,37.502159999999996
241955,-91.55468,37.37516
241956,-91.17621,37.13584
242078,-103.5441,46.93176
242079,-103.24823,47.21518
242100,-103.7005,42.4333
242101,-103.7005,42.4333
242132,-103.48084,43.62784
242133,-103.43137,43.61529
242134,-103.49857,43.5993
242135,-103.47823000000001,43.52326
242151,-92.8002,45.75
242152,-92.7169,45.4833
242153,-92.7502,45.2
242160,-104.69377,44.59055
242161,-104.71597,44.57429000000001
242162,-104.68531,44.56671
242172,-77.0374,38.938320000000004
242173,-77.01434,38.95916
242224,-77.627273,39.31081
242225,-77.105136,38.92045
242226,-77.452628,39.22495
242238,-76.87939200000002,38.99471
242241,-77.25669,39.00516
242243,-77.53468000000002,38.83295
242244,-77.53652,38.8378
242279,-77.72949,39.31998
242280,-69.9789,41.9048
242281,-70.086019,42.026866999999996
242282,-70.079572,42.001378
242283,-70.052903,41.931753
242284,-70.192142,42.024103000000004
242285,-70.1578,42.0765
242325,-71.265034,42.447697999999995
242354,-74.535317,40.764942
242355,-73.89488,41.763490000000004
242359,-74.058908,40.603727
242360,-74.058914,40.603718
242361,-73.88499,40.584653
242362,-74.058934,40.6037
242363,-74.058934,40.6037
242364,-73.88498100000002,40.584643
242365,-73.884987,40.584651
242366,-74.058908,40.603727
242367,-74.058934,40.6037
242368,-74.058908,40.603727
242369,-74.058908,40.603727
242370,-73.88498100000002,40.584643
242371,-74.058908,40.603727
242372,-74.058908,40.603727
242373,-74.058908,40.603727
242374,-74.058908,40.603727
242375,-74.058908,40.603727
242376,-74.058908,40.603727
242377,-73.884987,40.584651
242378,-73.884973,40.584654
242379,-73.9,40.6
242380,-73.884987,40.584651
242381,-73.88498100000002,40.584643
242382,-74.058927,40.603729
242383,-73.884987,40.584651
242384,-73.884977,40.584655
242385,-73.88499,40.584653
242386,-73.8833,40.5667
242387,-74.058914,40.603718
242388,-73.88498100000002,40.584643
242389,-73.9333,40.55
242390,-73.8833,40.5667
242391,-74.058908,40.603727
242392,-74.058908,40.603727
242393,-73.8667,40.5667
242394,-74.127461,40.549349
242395,-74.058927,40.603729
242396,-73.884973,40.584654
242397,-74.05892,40.60372
242398,-74.058927,40.603729
242399,-73.884979,40.584643
242400,-73.884985,40.584644
242401,-74.058922,40.603722
242402,-74.058908,40.603727
242403,-74.058927,40.603729
242404,-74.058929,40.603714000000004
242405,-73.88499,40.584653
242564,-74.883,41.13339600000001
242565,-74.854,41.276007
242566,-74.837,41.300017
242567,-75.133,40.966795
242628,-75.670047,41.407259
242629,-75.670047,41.407259
242630,-75.670047,41.407259
242631,-75.670047,41.407259
242632,-75.670047,41.407259
242633,-75.670047,41.407259
242634,-75.670047,41.407259
242637,-75.446118,40.100458
242638,-75.446118,40.100458
242639,-75.446118,40.100458
242640,-75.446118,40.100458
242658,-76.505403,37.21474
242659,-76.539691,37.221123
242660,-76.505235,37.217628999999995
242661,-76.69474100000002,37.278295
242672,-77.646238,38.289171
242673,-77.566324,38.307202000000004
242710,-78.78715,38.193909999999995
242711,-78.23361,38.77624
242712,-78.55565,38.36538
242766,-81.067768,37.772766
242767,-81.064676,37.773920000000004
242768,-81.0498,38.0501
242769,-81.0665,37.7557
242770,-81.043873,37.99435
242771,-81.0832,38.0793
242772,-81.0832,38.0765
242773,-81.0411,37.9156
242774,-81.07170500000002,37.953352
242775,-81.0998,37.9334
242776,-80.9998,38.2168
242881,-121.51656000000001,41.830890000000004
242882,-121.60181000000001,41.98898
242883,-120.98058,41.24659000000001
242884,-121.34428999999999,41.44929000000001
242885,-121.46916,41.42822
242886,-121.53721000000002,41.73858
242887,-121.5246,41.80028
242888,-121.49871,41.75298
242889,-121.49871,41.72408
242890,-121.53721000000002,41.73858
242891,-121.4987,41.76748
242892,-121.53721000000002,41.69518
242893,-121.11278999999999,41.52159
242894,-121.55651,41.73858
242895,-120.97778000000001,41.49269
242896,-121.2479,41.695190000000004
242897,-121.20929,41.724090000000004
242898,-121.2286,41.73858
242899,-120.98398999999999,41.84379000000001
242900,-120.95846999999999,41.49268
242901,-121.3701,41.80028
242902,-121.2672,41.709579999999995
242903,-121.58443999999999,41.86655
242968,-122.4678,37.7999
242969,-122.4511,37.6166
242970,-122.72788,37.9754
242971,-122.7678,38.0333
242972,-122.7344,38.0499
242973,-122.7678,38.0333
242974,-122.7678,38.0333
242975,-122.50862,37.84217
242976,-122.5678,37.8833
242977,-122.78613999999999,38.02337
243038,-116.26754,34.000009999999996
243039,-116.31754,34.06671
243040,-116.34374,34.0056
243041,-116.28414,33.916709999999995
243042,-116.57445,34.17781
243043,-116.56755,34.166709999999995
243044,-117.25088000000001,34.749990000000004
243045,-115.81753,33.51672
243046,-115.78412,33.78331
243047,-116.50085,34.25
243048,-116.33413999999999,33.96671
243049,-116.18415,34.5
243050,-116.16753999999999,34.016709999999996
243051,-116.15083,33.983309999999996
243127,-118.95841000000001,36.74347
243128,-118.75048999999999,36.58152000000001
243129,-118.82821000000001,36.542790000000004
243130,-118.7745,36.32721
243131,-118.68382,36.36507
243132,-118.92298999999998,36.70277
243133,-118.86578999999999,36.47461
243134,-118.79441000000001,36.59932
243135,-118.64272,36.76141
243136,-118.77506000000001,36.53253
243137,-118.83551000000001,36.62741
243138,-118.64993,36.714
243139,-118.7653,36.566759999999995
243140,-118.43101000000001,36.3982
243141,-118.78423000000001,36.61421
243142,-118.6181,36.77973
243143,-118.45915,36.498509999999996
243144,-118.68683999999999,36.91145
243145,-118.82975,36.48954000000001
243146,-118.68892,36.42815
243147,-118.70486000000001,36.42264
243148,-118.73303999999999,36.47527
243149,-118.63977,36.80295
243150,-118.38418,36.770070000000004
243151,-118.65472,36.44383
243152,-118.43911000000001,36.87285
243153,-118.81078000000001,36.50358
243154,-118.69411000000001,36.58446
243155,-118.40887,36.4754
243156,-118.45758000000001,36.41527
243157,-118.73069,36.67199
243158,-118.34817,36.55455
243159,-118.34903999999999,36.60467
243160,-118.41936000000001,36.770759999999996
243161,-118.67993999999999,36.79459
243162,-118.97368,36.73399000000001
243163,-118.77645,36.65589
243164,-118.64385,36.46568
243165,-118.59891,36.4691
243166,-118.45758000000001,36.41527
243167,-118.58585,36.43737
243168,-118.65655,36.79064
243169,-118.58086999999999,36.42991
243170,-118.65776000000001,36.77298
243171,-118.5791,36.516059999999996
243172,-118.61045,36.40997
243173,-118.38345,36.6222
243174,-118.61017,36.43297000000001
243175,-118.46916999999999,36.49257
243176,-118.53169,36.76596
243177,-118.3903,36.77035
243178,-118.61731,36.4518
243179,-119.0343,36.3999
243180,-118.43555,36.78283
243181,-118.79316000000001,36.57345
243182,-118.50886000000001,37.06974
243183,-118.70926999999999,36.29495
243184,-118.76827,36.60667
243185,-118.73088999999999,36.626529999999995
243432,-121.37286,40.53487
243433,-121.37293000000001,40.53217
243434,-121.34785,40.49577
243435,-121.30366000000001,40.5636
243436,-121.35739,40.58396
243437,-121.43263999999999,40.45281
243438,-121.43489,40.45734
243439,-121.36889,40.50417
243440,-121.2622,40.52245
243441,-121.40348999999999,40.4389
243442,-121.29456,40.50311
243443,-121.3153,40.52323
243444,-121.51126000000001,40.52411
243445,-121.41931000000001,40.518390000000004
243446,-121.54423,40.47319
243447,-121.50646,40.4745
243505,-115.48912,34.849990000000005
243506,-115.43412,35.083290000000005
243507,-115.54013,34.7803
243508,-115.40082,35.11669000000001
243509,-115.41752,35.46668
243510,-115.16751000000001,34.81669
243511,-115.68413000000001,34.733290000000004
243512,-115.06751000000001,34.9167
243513,-115.90083999999999,35.38328
243514,-115.53413,35.46669
243627,-121.2008,36.4831
243628,-121.1953,36.5808
243636,-122.8,38.0331
243637,-122.7753,37.9533
243638,-122.9306,38.0836
243660,-124.07611000000001,41.275259999999996
243661,-124.1345,41.6665
243662,-123.8012,41.0035
243663,-124.0012,41.2165
243664,-124.1179,41.6665
243665,-124.0012,41.2498
243666,-124.09256,41.58597
243712,-118.6676,34.1
243713,-118.5009,36.4999
243714,-118.8343,34.1167
243715,-118.7009,34.0833
243716,-118.8676,34.1167
243717,-118.7009,34.175
243718,-118.6009,34.05
243719,-118.5676,34.1333
243720,-118.8593,34.1333
243721,-118.7093,34.1417
243722,-118.7009,34.1167
243723,-118.7009,34.0833
243724,-118.1259,34.0
243773,-122.6345,40.6665
243774,-122.5345,40.5665
243775,-122.6178,41.4999
243776,-123.0011,40.7165
243777,-122.5845,40.7832
243778,-122.6178,40.6499
243779,-122.5345,40.5999
243780,-122.6011,40.6499
243781,-123.4345,40.8332
243782,-122.5845,40.6499
243783,-122.55713,40.64175
243784,-122.5178,40.6165
243785,-122.5678,40.6332
243786,-122.5678,40.6332
243787,-122.5178,40.5999
243854,-119.67853000000001,37.54287
243855,-119.54825,37.75503
243856,-119.604,37.74521
243857,-119.78435,37.98324
243858,-119.84118000000001,37.79614
243859,-119.83665,37.79643
243860,-119.79623000000001,37.78748
243861,-119.7481,37.80907
243862,-119.71768,37.81659000000001
243863,-119.76614,37.93326
243864,-119.74543,37.89662
243865,-119.65202,37.71589
243866,-119.70948999999999,37.86651
243867,-119.87938,37.92568
243868,-119.56593000000001,37.82579000000001
243869,-119.52133,37.81045
243870,-119.55736999999999,37.76209
243871,-119.72006999999999,38.01452000000001
243872,-119.80748999999999,37.74516
243873,-119.59271000000001,37.73393
243874,-119.61323,37.75924000000001
243875,-119.79732,37.909459999999996
243876,-119.78053999999999,37.92905
243877,-119.7673,37.91557
243878,-119.6185,37.7502
243879,-119.85651000000001,37.9521
243880,-119.5652,37.804629999999996
243881,-119.85231,37.96085
243882,-119.85525,37.93699
243883,-119.5721,37.755759999999995
243884,-119.601,37.76659
243885,-119.64769,37.698879999999996
243886,-119.7687,37.8831
243887,-119.7588,37.8708
243888,-119.73718000000001,37.88258
243889,-119.73518,37.90048
243890,-119.74264,37.9285
243891,-119.56813999999999,37.74431
243892,-119.75193,37.869440000000004
243893,-119.80555,37.86862
243894,-119.74537,37.91014000000001
243895,-119.73988999999999,37.8144
243896,-119.61416000000001,37.53089
243897,-119.86188,37.77924
243898,-119.81575,37.9156
243899,-119.8641,37.78387
243900,-119.85528000000001,37.80526
243901,-119.81573999999999,37.83189
243902,-119.76063,37.86815
243903,-119.82627,37.94985
243904,-119.84608999999999,38.00623
243905,-119.74445,37.912859999999995
243906,-119.79834,37.80419000000001
243907,-119.85604,37.96337
243908,-119.76208999999999,37.9412
243909,-119.63228000000001,37.83884000000001
243910,-119.43126000000001,37.743520000000004
243911,-119.64648000000001,37.725629999999995
243912,-119.76258,37.941179999999996
243913,-119.59607,37.90947
243914,-119.6532,37.5355
243915,-119.46882,37.56024
243916,-119.60042,37.67239
243917,-119.64088999999998,37.84702
243918,-119.58006,37.64743
243919,-119.38626000000001,37.86985
243920,-119.58398000000001,37.590759999999996
243921,-119.41691999999999,37.845079999999996
243922,-119.66643,37.717459999999996
243923,-119.59978000000001,37.98229
243924,-119.60895,37.728809999999996
243925,-119.58158,37.63501
243926,-119.66429,38.02365
243927,-119.58116000000001,37.6967
243928,-119.71383999999999,37.79797
243929,-119.64318,37.74542
243930,-119.65263,37.77548
243931,-119.63966,37.73325
243932,-119.6325,37.7426
243933,-119.63763,37.81349
243934,-119.82019,37.903259999999996
243935,-119.4906,37.83161
243936,-119.65100000000001,37.8666
243937,-119.57149,37.789629999999995
243938,-119.55495,37.753029999999995
243939,-119.3677,37.7999
243940,-119.45208999999998,37.74926
243941,-119.86688000000001,37.79834
243942,-119.33497,37.891870000000004
243943,-119.5177,37.7333
243944,-119.66512,37.71455
243945,-119.68366999999999,37.59938
243946,-119.76768,37.81658
243947,-119.80264,37.8552
243948,-119.7343,37.6499
244302,-156.2453,20.7617
244303,-156.1167,20.6667
244304,-156.2678,20.7922
244305,-156.1167,20.6667
244311,-155.25,19.4167
244312,-155.25,19.4167
244313,-155.34554,19.277720000000002
244314,-155.2667,19.3167
244315,-155.2833,19.4167
244316,-155.3,19.4167
244317,-155.2167,19.35
244318,-155.2095,19.30248
244319,-155.2667,19.3208
244320,-155.3,19.4333
244321,-155.2833,19.4167
244322,-155.2833,19.4167
244323,-155.3,19.4333
244324,-155.2833,19.4
244325,-155.2833,19.4208
244326,-155.1333,19.3833
244327,-155.3,19.4333
244328,-155.2667,19.3167
244329,-155.1203,19.290029999999998
244330,-155.0529,19.32266
244331,-155.4833,19.2833
244332,-155.3,19.4333
244333,-155.2833,19.4167
244334,-155.1,19.3833
244335,-155.3,19.4333
244336,-155.04984,19.323
244337,-155.1,19.3833
244338,-155.1667,19.4167
244339,-155.23633999999996,19.42752
244390,-113.4675,43.3749
244402,-114.198,38.823
244403,-114.49,38.7202
244404,-114.4692,38.6897
244405,-114.3008,38.9161
244422,-114.84964,36.105270000000004
244423,-114.59108,35.852759999999996
244424,-114.59803000000001,35.89026
244425,-114.86748999999999,36.116640000000004
244426,-114.58413,35.16667
244427,-114.80113,36.05007
244428,-114.78693,36.01609000000001
244429,-114.79616000000001,36.03289
244430,-114.52683999999999,35.003370000000004
244431,-114.55358000000001,35.22083
244432,-114.68692,36.14165
244433,-114.80353999999998,36.03833
244434,-114.75081999999999,36.14998
244435,-114.78693,36.02498
244436,-114.0562,35.98699999999999
244437,-114.05998000000001,35.99075
244438,-114.37858,36.44714000000001
244439,-113.67916000000001,36.08462
244440,-113.45076999999999,36.11665
244441,-114.56358,35.28829
244442,-114.00079,36.24998
244443,-114.62303,35.85277
244444,-114.05912,36.05832
244643,-122.0632,42.8144
244644,-122.0869,43.07924000000001
244645,-122.1128,42.795
244646,-122.08001999999999,42.84154
244647,-122.16462,42.82976
244648,-122.18356999999999,42.9936
244649,-122.15818,43.01277
244650,-122.14506000000002,42.8454
244651,-122.14803,42.93424
244652,-121.84998999999999,42.8
244653,-122.15706000000002,42.90115
244654,-122.27708999999999,42.98979
244655,-122.23146000000001,43.05238
244656,-122.07433999999999,43.06419
244657,-122.2758,42.9994
244658,-122.01628000000001,43.01082
244659,-122.18338999999999,42.98645
244660,-122.24242,43.019009999999994
244661,-122.26388,42.99876
244662,-122.06866000000001,43.07779
244663,-122.21161000000001,42.981159999999996
244664,-121.99038999999999,42.85002
244665,-122.0348,42.87056
244666,-122.11187,42.90035
244667,-122.08554,42.90126
244668,-122.23368,42.97128
244669,-122.20651000000001,42.9767
244670,-122.22762,42.97813
244671,-122.05653000000001,43.06554000000001
244672,-122.13333999999999,42.86667
244808,-118.11883999999999,48.63333
244809,-118.11406000000001,48.60237
244810,-118.11842,48.63415
244811,-118.15977,48.49966
244812,-118.23495,48.115159999999996
244813,-118.2178,48.1332
244814,-118.15126000000001,48.23147
244815,-118.11793999999999,48.684779999999996
244816,-118.1344,48.5499
244817,-118.1511,48.2999
244818,-118.1513,48.2336
244819,-118.1344,48.5499
244820,-118.16269,48.349740000000004
244821,-118.93534,47.93319
244822,-118.0178,48.6999
244823,-118.14405,48.51571
244824,-118.66661,47.93322
244825,-118.13428,48.5839
244826,-118.56393999999999,47.92269
244827,-118.35647,47.83449
244828,-118.66666000000001,47.93324000000001
244829,-118.58355,47.918440000000004
244830,-118.33521999999999,47.81759
244831,-118.66677,47.93327
244832,-118.21408999999998,47.93809
244833,-118.1344,48.5332
244834,-118.33519,47.81859
244835,-118.34477,47.85208
244836,-118.2511,47.9332
244837,-118.13623,48.60092
244838,-118.16202,47.88284
244839,-118.21226999999999,47.93808
244840,-118.21215,47.93652
244841,-118.1344,48.5499
244842,-118.46659,47.884570000000004
244843,-118.96993,47.93558
244844,-118.5844,47.9165
244845,-118.33718999999999,47.8184
244846,-118.54998,47.9159
244847,-118.83278,47.91875
244848,-118.16299,48.35034
244849,-118.163,48.35098
244850,-118.16297,48.3517
244851,-118.34503000000001,47.85052
244852,-118.34487,47.85158
244853,-118.11908999999999,48.68475
244854,-118.14556,48.56643
244855,-118.12926000000002,48.61614
244856,-118.58355,47.918440000000004
244857,-118.46708999999998,47.88465
244858,-118.2678,47.9165
244859,-118.1511,48.2999
244860,-118.05653000000001,48.668820000000004
244897,-121.75,46.73334000000001
244898,-121.8,46.766659999999995
244899,-121.73333999999998,46.96667
244900,-121.60001000000001,46.93333
244901,-121.89436,46.879329999999996
244902,-121.57621999999999,46.733090000000004
244903,-121.78334,46.76667
244932,-120.73703,48.32665
244933,-121.3679,48.59985
244934,-120.65438999999999,48.27898
244935,-120.6562,48.28158
244936,-121.10123999999999,48.74985
244937,-121.06788999999999,48.74985
244938,-121.45125,48.98318
244939,-121.08456000000001,48.71652
244940,-121.16791,48.79985
244941,-121.05123,48.84985
244942,-121.06791000000001,48.84986
244943,-120.85121000000001,48.39986
244944,-120.83455,48.39985
244945,-121.10123,48.86652
244946,-120.61787,48.35319000000001
244947,-120.90122,48.41652
244948,-121.40123999999999,48.76652
244949,-121.15122,48.48318
244950,-121.26791000000001,48.86652
244951,-120.58455,48.31653
244952,-120.70121,48.33319
245019,-123.61102,47.9187
245020,-123.30797,47.479440000000004
245021,-123.91667,48.1
245022,-123.54825,47.94759000000001
245023,-123.85658000000001,47.965090000000004
245024,-123.91713999999999,48.06842
245025,-123.70785,47.53277
245026,-123.65298,47.9862
245027,-123.70617,47.53243
245028,-123.2,47.47
245029,-123.80658999999999,48.09453
245030,-123.42851,47.57065
245031,-123.41601000000001,47.76509
245032,-123.4513,47.83315
245033,-123.73187,48.053979999999996
245034,-123.83713999999999,47.9337
245035,-123.83631000000001,47.964259999999996
245036,-123.85741999999999,47.98036
245037,-123.81936999999999,48.03564
245038,-123.76603,47.820370000000004
245039,-123.74491,47.91036
245040,-123.8716,48.03092
245041,-123.76603,47.884809999999995
245042,-123.82853,47.91342
245043,-123.42685,48.097590000000004
245044,-123.34017,47.52148
245045,-123.77878999999999,47.52731
245046,-123.36628,47.73036
245047,-123.90715,48.00926
245048,-123.6913,47.977579999999996
245049,-124.36053999999999,47.57035
245050,-124.58588999999999,47.87761
245051,-123.89437,48.06897
245052,-123.78963,47.714529999999996
245053,-123.80492,47.71397
245054,-123.7927,47.74954
245055,-123.74825,47.72203
245056,-123.31103,47.50868
245057,-123.90132,48.06925
245058,-124.67756000000001,48.02831
245059,-123.89242,48.0687
245060,-123.89186000000001,48.06897
245061,-123.45878,47.55787
245062,-123.56546999999999,48.04676
245063,-124.60656000000002,47.941559999999996
245064,-123.89326000000001,48.06953
245065,-123.59268999999999,48.03287
245066,-123.19516999999999,47.74259
245310,-123.00027,48.45669
245311,-123.00027,48.45669
245312,-123.00103,48.45815
245329,-85.551005,34.122715
245330,-85.48456,34.224281
245331,-85.589923,34.327746000000005
245332,-85.62504399999997,34.428364
245333,-85.53866500000002,34.428364
245334,-85.609239,34.444066
245335,-85.485509,34.358121000000004
245383,-80.95931999999998,25.88276
245384,-81.3583,26.1803
245385,-81.03291,26.00074
245386,-81.11625,25.85075
245387,-80.95374,26.1674
245388,-81.00875,26.03407
245389,-81.2167,25.8806
245390,-81.2167,25.8806
245391,-81.31626999999997,25.96741
245392,-80.8901,25.971970000000002
245393,-80.88484,25.97501
245394,-81.3496,25.9313
245395,-80.9843,26.14462
245396,-81.06625,25.86742000000001
245397,-81.13709,25.92575
245398,-81.3469,25.95
245399,-80.98846999999998,26.142120000000002
245400,-81.22014,26.17434
245401,-80.98709000000002,25.85492
245402,-81.10792,25.87575
245403,-81.1607,25.8702
245404,-81.27515,26.03185
245405,-81.1032,25.93769
245406,-81.1032,26.00797
245407,-81.08736999999998,25.96519
245408,-80.98986,25.94824
245409,-81.29682,26.02852
245410,-81.21348,25.88131
245411,-81.08153,25.96825
245412,-81.03514,26.01824
245413,-81.08376,25.901310000000002
245414,-81.05236,25.66882
245415,-80.91624,26.0174
245416,-80.9018,26.030739999999998
245417,-80.9143,26.00074
245418,-81.09959,25.95908
245419,-81.08292,25.96185
245420,-81.12459,25.97713
245421,-80.90791,26.00907
245422,-81.12541999999998,25.86742000000001
245423,-81.12626,25.97741
245424,-81.07096,26.06053
245425,-81.0831,26.0581
245426,-81.18821,26.21962000000001
245427,-81.03264,26.184060000000002
245428,-81.13292,25.83409
245429,-80.94125,25.89242
245430,-80.94125,25.89242
245431,-80.94125,25.89242
245432,-80.94125,25.89242
245433,-80.94125,25.88963
245434,-81.18709,26.22572000000001
245435,-81.18292,26.234059999999996
245436,-81.23015,25.88131
245437,-80.9192,26.2164
245438,-81.20792,26.23405
245439,-81.20792,26.23405
245440,-81.20792,26.23405
245888,-80.795014,28.886453000000003
245907,-80.656918,25.761663000000002
245908,-80.716674,25.758332
245909,-80.507832,25.681701999999998
245910,-80.508336,25.486102
245911,-80.52083499999998,25.627779999999998
245912,-80.527773,25.65833
245913,-80.536113,25.622224
245914,-80.52083,25.515275
245915,-80.52221999999998,25.615215
245916,-80.524997,25.619381
245917,-80.780557,25.761104
245918,-80.499995,25.669441
245919,-80.572222,25.48333
245920,-80.549817,25.613870000000002
245921,-80.543052,25.638887
245922,-80.548613,25.579167
245923,-80.527773,25.652775
245924,-80.504162,25.666663
245925,-80.524996,25.641665
245926,-80.56666899999998,25.602777
245927,-80.547224,25.609725
245928,-80.508329,25.641664000000002
245929,-80.508329,25.640276
245930,-80.558335,25.577778
245931,-80.518057,25.583333
245932,-80.576389,25.495829999999998
245933,-80.526391,25.608335999999998
245934,-80.465112,25.7321
245935,-80.50694,25.654164
245936,-81.351051,25.846783
245937,-80.541668,25.576389000000002
245938,-80.525002,25.625002
245939,-80.797273,25.266326
245940,-80.798585,25.262478
245941,-80.80555600000002,25.334719
245942,-80.801389,25.331941
245943,-80.525002,25.608335999999998
245944,-80.69861800000002,25.761109
245945,-80.630563,25.623611
245946,-80.543052,25.637498
245947,-80.527775,25.622159
245948,-80.630563,25.623611
245949,-80.527773,25.640276
245950,-80.770836,25.761111
245951,-80.541669,25.611114
245952,-80.502773,25.659719
245953,-80.50971700000002,25.659719
245954,-80.51110600000001,25.637498
245955,-80.511113,25.636113
245956,-80.57631500000002,25.573952
245957,-80.509724,25.623613
245958,-80.53194,25.641664000000002
245959,-80.526391,25.633335
245960,-80.512495,25.655553
245961,-80.54028000000002,25.616669
245962,-80.529162,25.652775
245963,-80.574998,25.529163
245964,-80.53194,25.644442
245965,-80.591669,25.580556
245966,-80.59167,25.580556
245967,-80.61667299999998,25.380551999999998
245968,-80.575002,25.585278
245969,-80.575002,25.595833
245970,-80.538891,25.616669
245971,-80.584724,25.575
245972,-81.168723,25.583342000000002
245973,-80.575002,25.619443
245974,-80.529162,25.637498
245975,-80.54722,25.505553
245976,-80.60694699999998,25.622220000000002
245977,-80.580556,25.497219
245978,-80.575,25.508329
245979,-80.56944200000002,25.541662
245980,-80.750002,25.761111
245981,-80.525837,25.633334
246311,-87.4127,30.29948
246312,-87.41272,30.30157
246324,-85.25,34.9167
246325,-85.35,35.0167
246362,-83.67927399999998,36.59478
246386,-87.8939,34.8776
246387,-88.1092,34.6554
246388,-88.6976,34.342
246389,-88.6976,34.324
246390,-88.7042,32.3454
246391,-88.7198,34.2995
246392,-88.12,34.649
246393,-87.6992,35.2315
246394,-88.245,34.5909
246395,-89.6301,32.9057
246396,-86.9667,36.0167
246397,-88.79700000000004,34.1726
246398,-88.1195,34.6523
246399,-88.9284,33.9693
246400,-88.8217,34.1451
246401,-88.1195,34.6523
246402,-89.5776,33.0385
246403,-88.8978,34.0154
246404,-89.2701,33.4157
246405,-91.1787,31.7152
246406,-87.4545,35.5226
246598,-81.12459,36.4286
246599,-79.92751,37.223009999999995
246600,-80.90562,36.57328
246601,-80.11683000000002,37.06433
246602,-79.29626,37.70993
246603,-80.70496999999997,36.651540000000004
246604,-82.46998,35.66818
246605,-78.85792,38.03187
246654,-75.53133000000003,35.2655
246655,-75.5996,35.23363
246656,-75.90985,35.13398
246657,-75.62859,35.9535
246658,-75.4717,35.6285
246659,-75.6019,35.2521
246689,-80.6998,33.8002
246690,-80.8331,33.8335
246698,-81.4124,35.127520000000004
246703,-84.73836,36.359903
246704,-84.615502,36.464445
246705,-84.525798,36.686683
246706,-84.6666,36.5501
246723,-83.305543,35.642701
246724,-83.199839,35.79232000000001
246725,-83.239818,35.804906
246726,-83.499736,35.767832
246727,-83.478323,35.629938
246728,-83.4832,35.6334
246729,-83.939553,35.632405
246730,-83.72033499999998,35.726366
246731,-83.68009,35.650176
358836,-158.68333333,62.76666667
358837,-150.65,60.03333333
358838,-161.5,61.93333333
358839,-162.28333333,63.46666667
358840,-91.3,35.18333333
358841,-91.26666667,35.23333333
358842,-91.26666667,35.23333333
358843,-91.35,35.1
358844,-90.6,35.06666667
358845,-91.38333333,34.86666667
358846,-91.18333333,35.45
358847,-91.25,35.31666667
358848,-91.6,33.08333333
358849,-111.5,31.58333333
358850,-111.43333333,31.66666667
358851,-111.43333333,31.66666667
358852,-111.41666667,31.66666667
358853,-111.45,31.78333333
358854,-111.38333333,31.65
358855,-111.51666667,31.76666667
358856,-111.53333333,31.56666667
358857,-114.51666667,34.73333333
358858,-111.72777778,34.78333333
358859,-114.41666667,34.58333333
358860,-114.5,33.0
358861,-114.46666667,32.98333333
358862,-114.46666667,32.93333333
358863,-114.46666667,32.98333333
358864,-119.4324,34.9543
358865,-122.0,39.0
358866,-122.06666667,37.51666667
358867,-121.16666667,37.61666667
358868,-120.86666667,37.23333333
358869,-122.25,42.16666667
358870,-120.78333333,37.21666667
358871,-120.8,37.18333333
358872,-120.6,37.18333333
358873,-120.6,37.18333333
358874,-119.36666667,35.86666667
358875,-119.41666667,35.91666667
358876,-119.35,35.9
358877,-119.35,35.93333333
358878,-116.91666667,32.66666667
358879,-116.86666667,32.7
358880,-116.9,32.71666667
358881,-116.95,32.71666667
358882,-116.91666667,32.66666667
358883,-116.91666667,32.71666667
358884,-116.93333333,32.73333333
358885,-116.9,32.7
358886,-116.85,32.65
358887,-116.83333333,32.78333333
358888,-116.83333333,32.65
358889,-116.86666667,32.75
358890,-116.91666667,32.63333333
358891,-116.85,32.65
358892,-116.91666667,32.75
358893,-116.91666667,32.75
358894,-116.93333333,32.73333333
358895,-116.85,32.65
358896,-116.85,32.65
358897,-116.91666667,32.63333333
358898,-116.9,32.7
358899,-116.83333333,32.75
358900,-121.75,39.05
358901,-122.1,39.35
358902,-122.18333333,39.41666667
358903,-122.18333333,39.41666667
358904,-121.51666667,42.0
358905,-121.58333333,41.9
358906,-121.55,41.88333333
358907,-117.13333333,32.6
358908,-109.08333333,40.86666667
358909,-108.98333333,40.8
