epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
157,0.5366903,1.2409315459474404,0.5383138,0.13773400367997898
158,0.53808314,1.240348047878162,0.5255847,0.13828707270426277
159,0.528277,1.2468708638754737,0.5303935,0.13810601063021935
160,0.53631973,1.2418482891887443,0.5378225,0.13776949320887744
161,0.5260984,1.2467551565260993,0.5065134,0.1388399482130615
162,0.5157083,1.251987847908541,0.53398144,0.13808496884474084
163,0.5324406,1.2428464288118093,0.5378225,0.13778445401206277
164,0.53816086,1.2405772632516583,0.540279,0.1375876972578395
165,0.5333736,1.2429811124376864,0.5325969,0.13802930919065706
166,0.536945,1.2404702332154702,0.5407703,0.13761346983269135
167,0.5384421,1.2400830530245672,0.54056185,0.1375568139974932
168,0.53905416,1.2397932749469205,0.54129136,0.13751812568266894
169,0.518848,1.2502474181960659,0.49704477,0.13966173815137128
170,0.52796596,1.2452117341115683,0.52848786,0.1382752534275474
171,0.5349004,1.2420316449451212,0.53067636,0.1379356485111046
172,0.540126,1.2391841658420972,0.53299886,0.13796192942925756
173,0.5349021,1.2419507144144162,0.52406615,0.13820501032567312
174,0.5348475,1.241533001532429,0.53737587,0.13780295458466574
175,0.5361477,1.240476583241747,0.50511396,0.1391698950419678
176,0.5090832,1.2567040073369815,0.5132576,0.1387188082737543
177,0.53319657,1.2429450206672648,0.5071983,0.1389703779936287
178,0.525445,1.2459189469048668,0.54187196,0.13750351877627331
179,0.5383726,1.240374522445628,0.54144025,0.13752376299002408
180,0.542121,1.2382723895240817,0.5388647,0.13760498961511694
181,0.540705,1.2384816993453518,0.5445518,0.13735516032125566
182,0.53660923,1.24086016923603,0.5407852,0.13758747225666781
183,0.5387911,1.2394992285170472,0.5390135,0.13760162712865168
184,0.5436032,1.2373982958150693,0.5234409,0.1380761863795033
185,0.53698635,1.239880158021269,0.5384627,0.13765796223338106
186,0.54300106,1.2370691968872467,0.5345025,0.1376673345866444
187,0.5402865,1.238678620952839,0.5065283,0.1388627565737707
188,0.51583904,1.2515230316426174,0.5324331,0.13809847920622056
189,0.5306756,1.2439056309102579,0.5263291,0.1381188760568782
190,0.5295557,1.2435630960655988,0.5214757,0.13860379583210267
191,0.5212797,1.2480980407137168,0.5382989,0.13781589350410162
192,0.5316383,1.2434490530240003,0.5341899,0.13790448369241243
193,0.5376464,1.2397547892577694,0.5373163,0.13766231833773762
194,0.53317344,1.242346094789864,0.5318525,0.1378467099697423
195,0.53416926,1.241219450633463,0.54170823,0.13746627983826978
196,0.53726095,1.2406784688320762,0.5279221,0.13811594355509768
197,0.53830475,1.2387971418335042,0.5395346,0.13758453682234129
198,0.5322272,1.2430468820549136,0.53940064,0.13757312333145516
199,0.54131544,1.237615456978918,0.5447751,0.13735130166305493
200,0.54407793,1.2363562653399502,0.54645747,0.13718706645765397
201,0.54460067,1.236165053787915,0.54624903,0.13719425361435125
202,0.5433418,1.2371220496075614,0.53162915,0.13779703185548045
203,0.5344637,1.241262067990802,0.5416784,0.13746855153926588
204,0.54132533,1.2376090783905502,0.5346663,0.1377222181429317
205,0.5405049,1.2378956692578542,0.5430779,0.13739996402852703
206,0.5383776,1.2395738995793526,0.53971326,0.13754450085403583
207,0.54137665,1.2382940336172978,0.54653186,0.1372052336988857
208,0.5433683,1.237169225907964,0.54389673,0.13734095355367898
209,0.5459108,1.2357752783381473,0.53646773,0.13766125158364217
210,0.53701615,1.2399814095938346,0.5262249,0.13805798584414922
211,0.5326209,1.2418895841275857,0.51823014,0.13886649728325867
212,0.51214516,1.2522633024040126,0.53387725,0.1378571737417011
213,0.53884405,1.2395654415359625,0.5460257,0.13726762686444072
214,0.5419854,1.2376142084775537,0.52921736,0.13783045884050138
215,0.5387878,1.2387485173166959,0.54057676,0.1375388871416096
216,0.5404999,1.2384703988322763,0.5440605,0.13744534680561182
217,0.5427182,1.2377306399216284,0.5232622,0.13801655121031337
218,0.5315771,1.2425196716745803,0.5451473,0.13725523306571374
219,0.5454559,1.2357562725729938,0.54449224,0.13720044590995426
220,0.5384652,1.239841282455443,0.54672545,0.13721949670873307
221,0.54421526,1.2359593969111458,0.5456088,0.13719403993035467
222,0.5421144,1.237153123316385,0.5278328,0.13784811403714015
223,0.5213674,1.245435176256101,0.53764385,0.13765320968339892
224,0.51826406,1.249083606645261,0.5329244,0.13809574857010778
225,0.53665715,1.240985362874466,0.5399068,0.13750858164245156
226,0.53955036,1.2382070477629858,0.54571307,0.13721176678748687
227,0.54529876,1.2361300382162017,0.548244,0.13700151520225679
228,0.54572886,1.2358079460187787,0.5441201,0.13725755850163088
229,0.5450142,1.2364235405080415,0.5342197,0.13761422925542452
230,0.5369715,1.2390223201599628,0.5425271,0.1375345761867261
231,0.53399557,1.2434603418088255,0.54607034,0.1372568509093616
232,0.5456974,1.2358164298190952,0.54389673,0.1371853011496049
233,0.54640543,1.2349424781409872,0.5482291,0.1370253787509953
234,0.54874945,1.2340050371895108,0.5502985,0.13689143233447792
235,0.54952854,1.2337501559343347,0.5505516,0.13692087055550908
236,0.5454923,1.2361174664313692,0.54712737,0.137137845157634
237,0.54521275,1.2362984226799238,0.52348554,0.137927702460832
238,0.5206974,1.2459329769435865,0.54479,0.1373125673436658
239,0.54425496,1.2364501616398111,0.5452664,0.13717241144085085
240,0.5462979,1.2353091789104358,0.5487055,0.1370169582791599
241,0.5405214,1.2399724973475097,0.51294494,0.1385585043824055
242,0.5016956,1.257068632648688,0.5327011,0.1382642319590019
243,0.5389416,1.2408667417679,0.54200596,0.1374178200967909
244,0.5409796,1.2387003627997342,0.5467701,0.1372431744175548
245,0.5456412,1.2358939988518225,0.54666585,0.13711657767307625
246,0.53876793,1.2391428806424072,0.53340083,0.1380300597995155
247,0.54398865,1.2363930561482004,0.53835845,0.137716931770053
248,0.53099155,1.2450775930086475,0.5424824,0.1375442159524488
249,0.54258585,1.23712990547365,0.54243773,0.13740119678283033
250,0.54316485,1.2368671854168514,0.5455046,0.1372833344168078
251,0.54475784,1.2363857567098726,0.5411127,0.13762172756778718
252,0.544293,1.2368540841799887,0.5420804,0.13759566230221448
253,0.527349,1.246483066746208,0.54206556,0.13742030034577682
254,0.5406058,1.2387902894113112,0.548646,0.13711641293552926
255,0.5462648,1.2356552232417026,0.54818445,0.13710484986059931
256,0.5498346,1.2332712542569466,0.5432119,0.13733864641278393
257,0.5411699,1.2380944215319312,0.5296789,0.13765348340181685
258,0.5334828,1.240088670983771,0.54438806,0.13734643658435408
259,0.542164,1.2375978905477194,0.5457577,0.13718644953087628
260,0.5474128,1.2345195426953237,0.5483631,0.1370829185575023
261,0.54864025,1.2346223040345512,0.5395942,0.13769590097483697
262,0.5453517,1.2361293271380995,0.54913723,0.13695512076494532
263,0.54777676,1.2345686283401782,0.54668075,0.1371898395018214
264,0.5466668,1.2357412296910169,0.54886925,0.1371055813247283
265,0.54182494,1.2377933959749219,0.53448766,0.13767435761743943
266,0.49868324,1.2612947706754352,0.5198827,0.1389599392380804
267,0.5328062,1.243398968962232,0.54240793,0.13743519347667585
268,0.5447082,1.236200407762959,0.54685944,0.13721863335897377
269,0.5498809,1.2334548695742222,0.5487948,0.13698928298032984
270,0.551325,1.2325918445763449,0.54056185,0.1378791514935616
271,0.54635084,1.2359421521107392,0.5442838,0.13714651896875868
272,0.5425329,1.2368612187526113,0.53911775,0.13795371245774804
273,0.5433881,1.2378921046300146,0.5483333,0.13700476504226566
274,0.5484434,1.2344488168291408,0.54803556,0.13706339663032885
275,0.5482978,1.2340636549816872,0.5475145,0.13716210961860464
276,0.5491464,1.2342589068916785,0.54598105,0.1370952260416827
277,0.5420797,1.2364831762845019,0.54435825,0.13729690190165722
278,0.5476345,1.2349158004839778,0.5504027,0.1369811027839578
279,0.550488,1.2331837288828849,0.54044276,0.13766264646278276
280,0.5459786,1.2361480265523987,0.55134064,0.13692410289475368
281,0.5513201,1.2327139298737488,0.5495392,0.13700472300572497
282,0.553234,1.2316694270859776,0.5453111,0.13706765349628192
283,0.53821874,1.238557825618717,0.5418124,0.13743057097697375
284,0.540801,1.2380029533281645,0.5498072,0.13693399114586813
285,0.55271125,1.2322598013424229,0.5439414,0.1372786525890985
286,0.54988754,1.2338828199933303,0.5470678,0.1371375871794424
287,0.54723585,1.23545251765117,0.54644257,0.1372485420769483
288,0.55171376,1.2328457141164786,0.5522935,0.13680186525697008
289,0.5532009,1.2316584614658148,0.54388183,0.1372885779837026
290,0.5370277,1.24048068934433,0.54546,0.1373614077213102
291,0.54499274,1.236252039085695,0.5363784,0.1374967413256862
292,0.5107457,1.2518745571726602,0.532314,0.1382228353792843
293,0.53192616,1.244446181093423,0.5337581,0.13812660283284547
294,0.5428886,1.238168618775562,0.5489735,0.13704601366323518
295,0.5506898,1.232768913141942,0.546651,0.13716717284552787
296,0.5521439,1.2324597683327152,0.5508345,0.13688432797337102
297,0.55304706,1.2317809731316938,0.54726136,0.13710655795352444
298,0.5534308,1.2320160600922268,0.5544671,0.13673100515492023
299,0.5546847,1.230543335779342,0.5495243,0.13699126360752892
300,0.5499322,1.233740701225658,0.55253166,0.13678608900959252
301,0.55464834,1.2306585062558377,0.55326116,0.1368050184606311
302,0.5519404,1.2328693089040481,0.552487,0.13685117602353525
303,0.5533845,1.2315248884954497,0.5550477,0.13667726803602429
304,0.55420995,1.2313694648240463,0.5532165,0.13678460134269088
305,0.5498131,1.2339849941482748,0.5501496,0.13689387827069824
306,0.54991233,1.2332474783394864,0.5464872,0.1371756339130042
307,0.54769236,1.2344737951780973,0.54147005,0.13746560053619652
308,0.5202491,1.2498370726840478,0.53908795,0.13773187893586325
309,0.5415933,1.2386807911552218,0.5418422,0.1376314984292249
310,0.5402121,1.2388966353249053,0.53777784,0.1377601309993508
311,0.5358284,1.2411851673556449,0.54875016,0.1371035881151892
312,0.54997355,1.2340163020404178,0.54219955,0.13770095873399515
313,0.54834414,1.2346120195536185,0.55357385,0.13672931821328096
314,0.5526335,1.2318627690617032,0.54769313,0.13704805726304764
315,0.5471696,1.234624301671892,0.55095357,0.1368727330649101
316,0.54865676,1.2345694361754764,0.5470976,0.13725898078066054
317,0.5446834,1.2362337057534916,0.5490777,0.1369803784823412
318,0.548981,1.2343065687730483,0.5546457,0.13668992408458253
319,0.5508569,1.232727801984427,0.5467403,0.13707173050398305
320,0.5338765,1.2421545916194456,0.5517129,0.1368388416540946
321,0.5466155,1.2354656293574142,0.55352914,0.13668044025642317
322,0.55196357,1.232438683159704,0.5550477,0.1366332191550218
323,0.55412227,1.2311143134774152,0.5510429,0.13682776863716273
324,0.5506468,1.2331080353848636,0.5531421,0.13676072875337436
325,0.55369055,1.2313243228640118,0.554616,0.13662415340902379
326,0.5533034,1.2310483807088348,0.5525019,0.13679129106051865
327,0.55448455,1.2309178929189848,0.54915214,0.13696904483909084
328,0.5512357,1.232766471249319,0.5538865,0.1366648168838328
329,0.55542743,1.2304035924127632,0.55049205,0.13685854048724275
330,0.5539701,1.2308888231464754,0.55238277,0.13679315572253764
331,0.5550056,1.2307883773635615,0.5505516,0.1368622835645155
332,0.5564018,1.2300586047591116,0.5526359,0.1368234120383761
333,0.55503047,1.2308541801480408,0.54889905,0.13703305582670822
334,0.55087507,1.2327026418640368,0.5549137,0.13663799528610912
335,0.5535582,1.2315753291764955,0.5461448,0.13713590512271995
336,0.5485592,1.2337579729548842,0.54976255,0.13700103258878127
337,0.533357,1.2423659449860176,0.5332222,0.13785056579820154
338,0.52815294,1.245301073861916,0.55209994,0.13683783406906289
339,0.55199003,1.2320395718369077,0.54912233,0.13699034449484532
340,0.5511414,1.2325887516594074,0.5524572,0.13676295070072683
341,0.55594355,1.2297205461289962,0.5498072,0.1370218916321243
342,0.55312645,1.2317765828317666,0.55516684,0.13665876198892862
343,0.5546119,1.230356191625275,0.5556432,0.13662123771451778
344,0.55785084,1.229226223852917,0.55178726,0.13685827714907892
345,0.5556855,1.229543766774539,0.55416936,0.13670333802303372
346,0.55512637,1.2304985238314876,0.5534696,0.13678708966982975
347,0.558314,1.2286393359595211,0.5533654,0.1367753562029928
348,0.5567144,1.2293385266957204,0.5522786,0.1368454045110828
349,0.5574671,1.2294933914897095,0.55528593,0.136636421776511
350,0.5410127,1.2390145280271507,0.5420804,0.1375775667665688
351,0.54462546,1.236755253145168,0.5530676,0.13678569651517203
352,0.5507626,1.2330709720782322,0.5532314,0.13676884511961243
353,0.55478233,1.2306069524771068,0.5546755,0.13665115541784265
354,0.55388075,1.2309718491950505,0.55425864,0.13672798488552185
355,0.552928,1.231833284729923,0.5501347,0.13697864153046896
356,0.5539535,1.2310208730126826,0.55281454,0.13676575787619583
357,0.5548865,1.2303488846093893,0.55256146,0.13676093098109054
358,0.5539734,1.2308675162455196,0.51039916,0.13938059931554186
359,0.50034904,1.2653203783516642,0.5207908,0.13922967202493125
360,0.5346126,1.2443047917334644,0.53561914,0.13823028174991156
361,0.5438116,1.2392508466044292,0.54511756,0.13751959773894443
362,0.54845995,1.2363153793153108,0.5508494,0.13713602873704112
363,0.5503788,1.2346435432630187,0.5527699,0.13699559831081715
364,0.551679,1.2338998759799136,0.55266565,0.13693816319344562
365,0.55095446,1.2341648526865976,0.55297834,0.13683431367811463
366,0.55437535,1.2318578340545316,0.55530083,0.13672801785718103
367,0.5558675,1.2305601174307161,0.5552264,0.13673304862522362
368,0.55533314,1.2309392098391645,0.5565365,0.13658826788808456
369,0.5536029,1.2317133588108333,0.5561494,0.13661559345777538
370,0.557343,1.2296141411636126,0.5576084,0.13651556831965955
371,0.5514904,1.233196919496476,0.556075,0.13660358077723872
372,0.5573943,1.229518645445867,0.55704266,0.1365277705989385
373,0.55577815,1.2300382848992872,0.55732554,0.13657036403260933
374,0.5561338,1.2300976934938022,0.55501795,0.13665173620918716
375,0.5546053,1.2307700586262016,0.5541842,0.13668645680626443
376,0.5487312,1.234354650944783,0.54423916,0.13744492748705436
377,0.5445031,1.2359505073367636,0.55516684,0.13668013006322244
378,0.5542149,1.2315811422998444,0.5539609,0.1367499038428081
379,0.55516446,1.2301321348167498,0.54901814,0.13683982869771416
380,0.5345911,1.2410947198437645,0.5507154,0.13697297419098584
381,0.55383116,1.2316314834123805,0.55184686,0.1369225504134104
382,0.554119,1.2305185637199723,0.54787177,0.13712393569652595
383,0.5498114,1.2329101191558978,0.5555092,0.1366448460949997
384,0.5536575,1.2305813548619764,0.543867,0.13738882526632618
385,0.5467925,1.2351879527297183,0.5523381,0.1368871178222812
386,0.5503788,1.2333460075152027,0.5512662,0.1369166389276339
387,0.5549262,1.2304224592827109,0.55209994,0.13689859740460072
388,0.55411565,1.2308729936166563,0.5538865,0.13671935832569923
389,0.5533895,1.231192254537983,0.55312717,0.13681635482912263
390,0.5557401,1.229774141446433,0.5536036,0.1367476151997311
391,0.55552506,1.230001321939955,0.5540651,0.1367333884437955
392,0.55615366,1.2293314080638498,0.5564323,0.1366006539605205
393,0.5590204,1.2280103226959254,0.555673,0.13662241690748347
394,0.55921394,1.2281135430412902,0.5568343,0.13658549879234877
395,0.55497086,1.2298079883873938,0.5561494,0.1365855012377946
396,0.5574952,1.2291306179813337,0.5553157,0.13661114317014383
397,0.5559849,1.229729554263518,0.553946,0.13668094241212547
398,0.5558211,1.2300942747643173,0.55658114,0.13654936914555665
399,0.5576011,1.2286580876414859,0.5458917,0.13721361839101293
400,0.53524446,1.2431244549512876,0.5498072,0.13701217663185108
401,0.5452822,1.2359796451004408,0.5473507,0.13704164302762278
402,0.5435949,1.2356682803899992,0.553023,0.1367622797376512
403,0.5560147,1.2301548953897603,0.55241257,0.13681042689838163
404,0.55134654,1.232931926746913,0.5467701,0.1372280807924362
405,0.5423394,1.2378466773747232,0.55180216,0.13681581638724521
406,0.5523258,1.231537640067371,0.54318213,0.13750013618975762
407,0.5462615,1.2353560412966265,0.5543629,0.13669799007432348
408,0.5519718,1.2322600416705425,0.55108756,0.1369897222529384
409,0.54908687,1.2338330246612277,0.5549286,0.13662168211324768
410,0.5536227,1.2312042055064156,0.5498519,0.13700553732985218
411,0.5507775,1.2326268694880833,0.55278474,0.1367189022470048
412,0.551325,1.2319876946103356,0.55430335,0.13665733529598434
413,0.5562066,1.2295322059826328,0.5558368,0.1366004742715452
414,0.559869,1.2271501201256725,0.55723625,0.13654581896662088
415,0.5617812,1.226572690153548,0.55710226,0.13654154249838354
416,0.561596,1.2265310644826932,0.5575786,0.13651773620370844
417,0.5610997,1.2268429663629492,0.5574149,0.1365077554217393
418,0.562036,1.2263092838812173,0.55603033,0.13658694687515657
419,0.56120723,1.2266505072218463,0.5583081,0.13649842668443127
420,0.56074077,1.2269814017654572,0.5559112,0.13660695506145373
421,0.5613346,1.2265874053377803,0.5546755,0.13669111953747887
422,0.5617118,1.2265455084951173,0.5521297,0.13687163886635992
423,0.55344075,1.2315196473538494,0.5479313,0.13718015120978588
424,0.547608,1.234963593355441,0.5488395,0.13705184244889992
425,0.53358203,1.2432269298076435,0.54659146,0.13727603025866775
426,0.5362453,1.241190713180025,0.54303324,0.13744975929370173
427,0.5472259,1.234742983156187,0.5519957,0.1368645126615947
428,0.54847646,1.23362978493236,0.5500156,0.1370114757020102
429,0.55266494,1.2316723004699084,0.5556432,0.1366141874652779
430,0.556463,1.2297553602042457,0.5522488,0.13682005775465986
431,0.5538758,1.230342002327249,0.55150443,0.13681510843927078
432,0.55661684,1.229289790710609,0.5524572,0.1367822319440755
433,0.556458,1.2292886017060571,0.55574745,0.1366161086521958
434,0.55821973,1.2283545433344638,0.555941,0.1366286504008037
435,0.55931485,1.227842152789133,0.5563876,0.13662531075935336
436,0.5578856,1.2282197115058766,0.55546457,0.13666372036623955
437,0.55816185,1.2284383176230746,0.5571618,0.136599773158073
438,0.56004596,1.2273461757290807,0.5563876,0.1365979198131063
439,0.5583703,1.2283950807258284,0.5583677,0.13652321910087672
