epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
43,0.490746,1.090690991050537,0.48791307,0.12146371710293404
44,0.49592134,1.0880457426245398,0.48525172,0.1213303497753646
45,0.49244645,1.0871763609469651,0.48369926,0.1213794298161659
46,0.49311185,1.0876243136411796,0.48702595,0.12117657930673491
47,0.49614313,1.0862776541778394,0.48813483,0.12117967870665497
48,0.49707964,1.085849221742737,0.49079618,0.12102211594341156
49,0.49813935,1.084673565709601,0.48902196,0.12101426313688335
50,0.49776968,1.0847222322487302,0.49212685,0.12094947748302563
51,0.4989526,1.0840698383674816,0.49057442,0.12088447576523119
52,0.49937156,1.0834421502798266,0.49345753,0.12084554327897583
53,0.49979052,1.0832718620957575,0.4927922,0.12078743325571514
54,0.5004066,1.082847214504788,0.49523175,0.12078883394606363
55,0.5015649,1.0823411480620728,0.49123976,0.12072480451598448
56,0.5013924,1.0821617702916997,0.4916833,0.12074853057138209
57,0.5012199,1.0821758666009516,0.48680416,0.12075125372203299
58,0.49907583,1.0818576416745447,0.4865824,0.1209432563317438
59,0.49360475,1.0844953800161203,0.4894655,0.12093607034322724
60,0.49510807,1.0842413782322877,0.4947882,0.12059528908687336
61,0.5021071,1.0806957541295152,0.49323574,0.12063778290284456
62,0.4998398,1.0818107632507539,0.48990908,0.12063065651817262
63,0.502945,1.081103027199779,0.48813483,0.12072432768522755
64,0.5026,1.0813214156864535,0.43468618,0.12324295146857764
65,0.48342657,1.0899591154424924,0.48369926,0.12180303061461423
66,0.48934126,1.0926824747068595,0.4810379,0.12142982859202935
67,0.48813367,1.0877569619973733,0.48037258,0.12155332775807448
68,0.48899624,1.0891223966717676,0.48192504,0.12130391547027723
69,0.49022844,1.0882461307501399,0.48414284,0.1211790528662865
70,0.4930133,1.0864184682607456,0.48502994,0.12107737243261124
71,0.4941962,1.085666476355143,0.48990908,0.1209785082805941
72,0.49794218,1.084472611347477,0.48569527,0.12099528676285361
73,0.49653745,1.0851239025576,0.4896873,0.12099552517823207
74,0.49813935,1.0841250613295188,0.4790419,0.12134574991871735
75,0.4919043,1.0884199653629636,0.46750942,0.12210893989662723
76,0.49089387,1.0900199709678458,0.4657352,0.12272344063366097
77,0.47238582,1.0991171865639549,0.48813483,0.12114697109692173
78,0.48702466,1.089081329622827,0.48902196,0.1210166137635054
79,0.49961802,1.0835465464136722,0.48259038,0.12121532180573556
80,0.49330902,1.0861600259904889,0.49057442,0.12099420271792966
81,0.49776968,1.084300594651914,0.49212685,0.12099199365043856
82,0.4996673,1.084215212144501,0.49412286,0.12089194487200967
83,0.50195926,1.0826667936671344,0.49234864,0.12083566021649036
84,0.5005791,1.0826082328897988,0.4927922,0.12079028678977614
85,0.5015649,1.0824575841725308,0.49301398,0.1207687176485056
86,0.50089955,1.082009095043715,0.49146152,0.1207109019192277
87,0.5029204,1.0811530646273344,0.4919051,0.12069250668268297
88,0.50247675,1.0813055610637854,0.4936793,0.12064083014940057
89,0.5020578,1.0809819121875186,0.49412286,0.120607872948568
90,0.50343794,1.0804882731464056,0.49301398,0.12059013707955434
91,0.5026493,1.0804390999745972,0.4947882,0.12055693401286273
92,0.50223035,1.0802248539551236,0.49501,0.12051954377608681
93,0.5033147,1.0798261340365622,0.49390107,0.12048759611537244
94,0.50218105,1.0797380097522968,0.49589708,0.12045533553447382
95,0.5028218,1.0794939618105153,0.49545354,0.12041358676656033
96,0.50336397,1.0791236133219912,0.49501,0.12039101553565217
97,0.5026986,1.0789843787409674,0.49501,0.12035614728655158
98,0.50356114,1.078719678067026,0.49567533,0.12032605852074117
99,0.50368434,1.0785912615838,0.4945664,0.12030067100817489
100,0.5045962,1.0780541713399618,0.497006,0.12029053462934981
101,0.5020332,1.0788018419668297,0.49146152,0.12040961938565305
102,0.50600094,1.078012031421818,0.4925704,0.12084753255728989
103,0.49220002,1.0846855162804465,0.4710579,0.12190291920771071
104,0.49227396,1.0893179270840316,0.4790419,0.12156700684041394
105,0.48855263,1.0895834622117977,0.49079618,0.12117156513330656
106,0.49547774,1.085785117807852,0.4863606,0.12078433758103538
107,0.4966114,1.0834398257298865,0.49079618,0.1206698758479302
108,0.5014417,1.0803650421976612,0.49146152,0.12058748098322862
109,0.50220567,1.0800823113607234,0.48880017,0.12060422593832554
110,0.5016635,1.080818359237891,0.49501,0.12044380964102112
111,0.5038815,1.0790678539253526,0.49412286,0.12037748918816453
112,0.50444835,1.0787984445476866,0.49345753,0.12032723197143207
113,0.50444835,1.077960772115448,0.49434465,0.12028935000293806
114,0.5042512,1.0778912144287807,0.49434465,0.12021772108267033
115,0.5052123,1.0772026112119277,0.4967842,0.1201526783872327
116,0.50728244,1.0766904949789837,0.49523175,0.12013601911266242
117,0.506346,1.0765681878898308,0.49545354,0.12008706200479063
118,0.5068142,1.0762715991590197,0.4967842,0.12002940646084516
119,0.50698674,1.0759957227642127,0.49722776,0.12000255120360519
120,0.50693744,1.0755065838133684,0.49722776,0.11998027054143953
121,0.507381,1.0752884337420725,0.4998891,0.11992212326577596
122,0.50703603,1.0751687194201605,0.4978931,0.11989200469804324
123,0.50777537,1.0745218090926167,0.50033265,0.11992290556623655
124,0.505927,1.0754648909240594,0.497006,0.11991762690074771
125,0.50804645,1.0743542030815554,0.49767134,0.12005547196714396
126,0.50434977,1.076533766669565,0.49412286,0.12013183194257812
127,0.5064692,1.0759168072739407,0.4947882,0.1201795857978367
128,0.5018114,1.078027886044486,0.49545354,0.11989532388714032
129,0.50373363,1.0752527310391473,0.50011086,0.11981030272803533
130,0.50824356,1.073814788287777,0.50077623,0.11976760402384828
131,0.50715923,1.0742551712937252,0.49855843,0.11972881682196417
132,0.5078493,1.0730948632505781,0.50055444,0.11974038741830033
133,0.5072085,1.0740119280038458,0.4998891,0.1197222194214132
134,0.5099687,1.0724545391478644,0.50033265,0.11993504239909657
135,0.504473,1.0761160629264932,0.49013084,0.12021958742805487
136,0.51038766,1.0751552787531995,0.4919051,0.12063089865879137
137,0.502945,1.0805488604544582,0.48259038,0.1207112297403731
138,0.4853242,1.085188870748232,0.48525172,0.12074014133025233
139,0.49017915,1.0834049872827083,0.48525172,0.12048523058778922
140,0.49333367,1.080912145887395,0.49013084,0.12059648488900598
141,0.50035733,1.0803631348746336,0.49523175,0.12041166081733116
142,0.5053602,1.079211111765888,0.49146152,0.12015514077106342
143,0.4994948,1.0784529210604454,0.49567533,0.12005162006868562
144,0.5040047,1.0758754720076993,0.49855843,0.119926526499797
145,0.5056559,1.0750863469069007,0.49611887,0.11982692475020273
146,0.5052123,1.0747494957790513,0.49744955,0.11975398827059372
147,0.5068635,1.073677252416325,0.49922377,0.11968814464849406
148,0.5064445,1.0732832412014883,0.49944556,0.11963865855650131
149,0.50602555,1.073043484736519,0.500998,0.1195279406898861
150,0.5075535,1.0719931755886114,0.49944556,0.11956273070894062
151,0.50464547,1.0729582810406397,0.49412286,0.1196348364599653
152,0.50910616,1.0721604835804495,0.5016633,0.11962001372885725
153,0.5043005,1.0740450677414526,0.4896873,0.11998570566702048
154,0.5106834,1.074198100612505,0.49811488,0.12004697841928612
155,0.5031175,1.076628655990194,0.4845864,0.12020272326526873
156,0.5039554,1.0763650579873782,0.5021069,0.1196699207730026
157,0.508909,1.0721893616431661,0.5018851,0.11974663092102389
158,0.506691,1.0738302852873773,0.49412286,0.11977658557818391
159,0.5072578,1.0734241744920836,0.5018851,0.11937950849058987
160,0.5112009,1.0698029131104931,0.5027722,0.11949921163678101
161,0.5076521,1.0722867543252692,0.49323574,0.11956914184747718
162,0.50831753,1.0719884370829642,0.50543356,0.1192473853932768
163,0.51186633,1.0692975023100686,0.50365937,0.11920543173714744
164,0.5104123,1.0694670752480022,0.497006,0.11930231406133107
165,0.51364076,1.0691760296747403,0.50565535,0.11919053822647392
166,0.51253176,1.069098246657516,0.50365937,0.11900998328016975
167,0.51415825,1.0673244064398102,0.5063207,0.11890486444970819
168,0.51635164,1.0663710727470934,0.5080949,0.11888658469561239
169,0.51487297,1.0670124101151657,0.5060989,0.11886694150357101
170,0.5216256,1.0657697295587587,0.5076514,0.11891300037449831
171,0.514454,1.0672278482115316,0.5094256,0.11890380275622596
172,0.5287478,1.0658995169304109,0.50499004,0.11896633091446883
173,0.51617914,1.067648234127611,0.51718783,0.11903480455621218
174,0.5274909,1.067153730830751,0.5012198,0.1191764232910207
175,0.5076275,1.0697281996912664,0.51718783,0.11868866640432342
176,0.52337533,1.0656576147270354,0.5138612,0.11870025190162073
177,0.52781135,1.064252454090204,0.52140164,0.11870095224679497
178,0.5248786,1.0656726944997232,0.52140164,0.1185444176498712
179,0.52938855,1.0636047093088357,0.52140164,0.1184605364142945
180,0.5274663,1.063522754022488,0.5249501,0.11831470443271966
181,0.5310644,1.0614550668508236,0.52007097,0.1183607521279261
182,0.531163,1.0618331638391476,0.52539366,0.11820294349882365
183,0.532617,1.0606101227495417,0.51186514,0.11879967856492142
184,0.5209355,1.065663396299963,0.502994,0.11953049992996431
185,0.5213298,1.0693826762040253,0.48791307,0.12006866676824592
186,0.4970057,1.0775806783983293,0.49656242,0.11987352378097188
187,0.5017867,1.0754109792466038,0.49833667,0.1195351155026818
188,0.5079725,1.0711539534564127,0.50055444,0.11957842142103589
189,0.5115706,1.0720976313263015,0.50587714,0.11924542591688503
190,0.51176775,1.0698974448080547,0.5060989,0.11907743993131434
191,0.51669663,1.0678404565264987,0.5127523,0.11899308931546129
192,0.51884073,1.0675368643439453,0.5174096,0.11876869946668206
193,0.5275402,1.0649199277441408,0.52672434,0.11846376247238437
194,0.5309905,1.0630558473056857,0.530051,0.11820162103852123
195,0.5306701,1.0607605032495089,0.530051,0.11821288243991344
196,0.53518003,1.0602948780153658,0.52761143,0.11813115439322351
197,0.532617,1.0603104346188106,0.530051,0.1180480964357506
198,0.5366587,1.0586340764889748,0.524063,0.11808819492221626
199,0.5353772,1.059334779286285,0.52539366,0.1181432018203166
200,0.53690517,1.0593482497551683,0.5236194,0.11811256171894349
201,0.53485966,1.0594866498823676,0.5238412,0.11815847530549956
202,0.5379156,1.059390002248322,0.524063,0.11804505663967516
203,0.53584546,1.0588876014420507,0.5249501,0.11792320030459726
204,0.5368559,1.0576378578300567,0.5278332,0.1178665058726462
205,0.5378416,1.0573172785517875,0.5282768,0.11776446781590325
206,0.54082364,1.0559854306438343,0.52450657,0.11802596105795618
207,0.5357222,1.0593144543752708,0.5231759,0.11846529354614295
208,0.5387535,1.0597997190762152,0.5025505,0.11987521504006286
209,0.5100673,1.0747708041535016,0.5165225,0.11871171446598851
210,0.53002936,1.0654474217689958,0.5080949,0.11931322529013616
211,0.5137886,1.0708367417953644,0.51519185,0.11962359741001481
212,0.5181014,1.0747146275299506,0.51186514,0.11921837694715005
213,0.52478004,1.0675270595115058,0.51607895,0.11915792747298819
214,0.52322745,1.0687799621272644,0.52206695,0.1186801691312253
215,0.5286492,1.0652220298305788,0.52450657,0.11853475065132248
216,0.5316805,1.0620100978518914,0.52672434,0.1182698972425293
217,0.5299308,1.0612509236830125,0.5278332,0.11811451001961439
218,0.53352886,1.0598611706400145,0.53249055,0.11803855609537169
219,0.5353279,1.059280808004985,0.5338212,0.11791022529267232
220,0.53885204,1.0581670505644831,0.53071636,0.11789404657409926
221,0.5391478,1.0575696412298932,0.5311599,0.11786690447335708
222,0.53971463,1.0570044775752407,0.5329341,0.11780163826350214
223,0.54195726,1.0565519949888353,0.5322688,0.11771875911756306
224,0.53951746,1.05627471790368,0.53204703,0.11769195228844685
225,0.54277056,1.0554164225412042,0.534043,0.11770218179827913
226,0.54217905,1.0555447794205854,0.5349301,0.11762434290245043
227,0.542253,1.0551589041305391,0.5349301,0.11759578521039861
228,0.54444635,1.0546050056025191,0.5342648,0.11757746820389993
229,0.5447667,1.0542571277634156,0.5349301,0.11757873478559804
230,0.5445696,1.054145191743226,0.5344866,0.11751840079388509
231,0.546344,1.0536638608960265,0.53670436,0.1175614757473413
232,0.5435345,1.0542719989226472,0.5329341,0.11754504371242862
233,0.54693544,1.05341006772565,0.528055,0.11788390274479361
234,0.5355004,1.0570207196228987,0.5296075,0.11793148896423922
235,0.54084826,1.057202451745134,0.52228874,0.11829679720265272
236,0.52579045,1.0611794288713952,0.5362608,0.11758229611531386
237,0.5427213,1.0549277008172722,0.5349301,0.11752230484570747
238,0.5483402,1.0528717854049192,0.5353737,0.11794996243083
239,0.53712696,1.0585301869878085,0.53071636,0.11798277434729132
240,0.54429847,1.0573250270515875,0.5293857,0.11794524255138444
241,0.5411933,1.055927853329935,0.5335995,0.11768925893971824
242,0.5401582,1.055053494731335,0.53182524,0.11776158820516022
243,0.54525965,1.0550094772920857,0.5304946,0.11816352673133079
244,0.53769374,1.0585583200024675,0.5349301,0.11764280519332035
